record_id,产品品名,产地（国家）,产地（市）,产地（省）,优惠到手价,单混,口味,品名,品类一级,品类二级,委托方,序号,序号1,序号2,序号3,标签照片,正常售价,正面图片,生产商,编号,背面图片,规格,采集平台,采集时间,商品链接,外包装图片,箱规,赠品图片,备注,赠品,赠品机制
recuQTA2BDq8tL,optOOjXWqt,中国,烟台,山东,,单,蒜香味,盒马蒜香花生,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,11.9,image.png,烟台市大成食品有限责任公司,20250714-559,image.png,400g,盒马APP,1752548792000,,,,,,,
reckRSSqvX,optjDDT68w,中国,杭州,浙江,,单,,盒马无核大西梅,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,25.9,image.png,浙江味之源食品有限公司,20250714-560,image.png,208g,盒马APP,1752548792000,,,,,,,
recySaflDx,optBEGDgI1,中国,杭州,浙江,,单,,盒马开心果,自有品牌,零食,,HM-,HM,,,image.png,45.9,image.png,,20250714-562,image.png,420g,盒马APP,1752548792000,,,,,,,
rec4Onun9t,optdG1UbVV,中国,杭州,浙江,21.9,单,原味,盒马有机核桃仁,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,24.9,image.png,杭州查宝食品有限公司,20250714-565,image.png,288g,盒马APP,1752548792000,,,,,,,
recY31H1Ww,optrptjubG,中国,杭州,浙江,,单,奶香味,盒马奶香夏威夷果,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,32.9,image.png,杭州森宝食品有限公司,20250714-567,image.png,420g,盒马APP,1752548792000,,,,,,,
recYb6EBoq,optfZZ45pp,中国,沧州,河北,,单,,盒马无核免洗锁鲜枣,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,9.9,image.png,沧州兴全枣业有限公司,20250714-569,image.png,160g,盒马APP,1752548792000,,,,,,,
recwfYIOqG,opt7Z0GNYZ,中国,绍兴,浙江,,单,原味,盒马碧根果仁,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,33.9,image.png,浙江佰宜农业科技有限公司,20250714-570,image.png,188g,盒马APP,1752548792000,,,,,,,
rec5HCpuJZ,optufXrErH,中国,大同,山西,33.9,单,芥末味,盒马 芥末味脆皮夏威夷果仁,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,39.9,image.png,中安众果食品有限公司,20250714-579,image.png,288g,盒马APP,1752548792000,,,,,,,
recoXXlmaC,optSlXTZuw,中国,合肥,安徽,,单,原味,盒马手选原味瓜子,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,19.9,image.png,治治食品股份有限公司,20250714-580,image.png,218g,盒马APP,1752548792000,,,,,,,
rec6CGJIVQ,optLCyPjCS,中国,烟台,山东,,单,盐味,盒马有机淮盐花生米,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,11.9,image.png,烟台市大成食品有限责任公司,20250714-581,image.png,198g,盒马APP,1752548792000,,,,,,,
recY94AHjw,opt9fLhGO3,中国,青岛,山东,,单,,盒马冻干草莓,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,19.9,image.png,青乌直龙果食品有限公司,20250714-582,image.png,80g,盒马APP,1752548792000,,,,,,,
recmTW4UcD,optu29QMWE,中国,滨州,山东,,单,,盒马山楂条,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,,13.8,image.png,山东滨州健源食品有限公司,20250714-584,image.png,220g,盒马APP,1752548792000,,,,,,,
recJpi6YPM,optSNQheYr,中国,肇庆,广东,,单,椰子味,盒马100%椰子水,自有品牌,酒水饮料,上海盒马物联网有限公司,HM-,HM,,,image.png,9.9,image.png,广东椰谷生物科技有限公司,20250714-587,,1L,盒马APP,1752548792000,#小程序://盒马鲜生/7BGt4qIPvlJkWrr,,,,,,
recWVV1b1n,optSNQheYr,泰国,,,,单,椰子味,盒马100%椰子水,自有品牌,酒水饮料,上海盒马物联网有限公司,HM-,HM,,,,19.9,image.png,,20250714-600,image.png,300ml,盒马APP,1752548792000,#小程序://盒马鲜生/V5GJfUoRwbLfsKz,,4瓶,,,,
reckvWwSkB,optFmw2mNk,中国,湖州,浙江,,单,,盒马陈皮杨梅,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,11.9,image.png,浙江味之源食品有限公司,20250714-585,image.png,168g,盒马APP,1752548792000,,,,,,,
rectpLFDPf,optrbk9eiW,中国,萍乡,江西,,单,芥末味,盒马绿蚕豆,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,16.9,image.png,甘源食品股份有限公司,20250714-586,image.png,208g,盒马APP,1752548792000,,,,,,,
recVoRKZAC,opte8EeXJK,中国,杭州,浙江,,单,原味,盒马混合坚果,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,59.9,image.png,杭州森宝食品有限公司,20250714-588,image.png,454g,盒马APP,1752548792000,,,,,,,
recuQTS0KY2JvY,opte8EeXJK,中国,杭州,浙江,,单,盐焗味,盒马混合坚果,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,59.9,image.png,杭州森宝食品有限公司,20250714-627,image.png,454g,盒马APP,1752548792000,,,,,,,
recb05m2Ve,opte8EeXJK,中国,绍兴,浙江,,单,黑松露味,盒马混合坚果,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,39.9,image.png,浙江佰宜农业科技有限公司,20250714-658,image.png,289g,盒马APP,1752548792000,,,,,,,
recdP4r4ZE,optkCDHFFh,中国,湖州,浙江,,单,橙子味,盒马100%橙汁,自有品牌,酒水饮料,上海盒马物联网有限公司,HM-,HM,,,image.png,11.9,image.png,中禾宝桑生物科技有限公司,20250714-589,,1L,盒马APP,1752548792000,#小程序://盒马鲜生/EBIgyGVcndwUQvb,,,,,,
reccrQZqDr,opt1IAQHj6,中国,湖州,浙江,14.9,单,,盒马酸溜溜沙果干,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,19.9,image.png,浙江味之源食品有限公司,20250714-590,image.png,158g,盒马APP,1752548792000,,,,,,,
reci6LAnLI,optQCbqR4R,中国,上海,,,单,原味,盒马低糖甜豆浆,自有品牌,酒水饮料,上海盒马物联网有限公司,HM-,HM,,,image.png,8.9,image.png,上海天智绿色食品有限公司,20250714-593,image.png,1L,盒马APP,1752548792000,#小程序://盒马鲜生/1nU9tDtofc7cLOu,,,,,,
recHcJ6fRj,optWekzFu9,中国,杭州,浙江,,单,原味,盒马紫衣腰果,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,49.9,image.png,杭州森宝食品有限公司,20250714-592,image.png,454g,盒马APP,1752548792000,,,,,,,
recjBHeOw4,optbANVJuc,中国,湖州,浙江,14.9,单,,盒马无核大黑布林,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,24.9,image.png,浙江味之源食品有限公司,20250714-594,image.png,168g,盒马APP,1752548792000,,,,,,,
recaDQAK2P,opt8yv2aBy,中国,湖州,浙江,,单,苹果味,盒马100%苹果汁,自有品牌,酒水饮料,上海盒马物联网有限公司,HM-,HM,,,image.png,11.9,image.png,中禾宝桑生物科技有限公司,20250714-595,,1L,盒马APP,1752548792000,#小程序://盒马鲜生/Qweh1iCkriNFU0c,,,,,,
recULSWcd8,opteZ9G1DE,中国,杭州,浙江,,单,原味,盒马无盐腰果仁,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,54.9,image.png,杭州森宝食品有限公司,20250714-596,image.png,408g,盒马APP,1752548792000,,,,,,,
recrDJ0uYK,optDMt86fo,中国,青岛,山东,15.8,单,,盒马秋葵脆,自有品牌,零食,北京德万奥印贸易有限公司,HM-,HM,,,image.png,19.9,image.png,青岛喜龙果食品有限公司,20250714-597,image.png,100g,盒马APP,1752548792000,,,,,,,
recOcYxI0a,opt4X2OdqC,中国,南京,江苏,,单,,盒马土耳其杏干,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,39.9,image.png,南京绿丰食品有限公司,20250714-601,image.png,458g,盒马APP,1752548792000,,,,,,,
recADzKCM7,optbop2KHN,中国,苏州,江苏,,单,芒果味,盒马杨枝甘露,自有品牌,酒水饮料,上海盒马物联网有限公司,HM-,HM,,,image.png,22.9,image.png,苏州鲜活饮品股份有限公司,20250714-603,,950g,盒马APP,1752548792000,#小程序://盒马鲜生/APLM0Jc7fEDfhxh,,,,,,
recwZZ46qA,optAIDzG9F,中国,滨湖,山东,,单,,盒马山楂棒棒,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,9.9,image.png,山东滨州健源食品有限公司,20250714-602,image.png,183g,盒马APP,1752548792000,,,,,,,
recoOLSXNR,optCvUQjL0,中国,青岛,山东,,单,,盒马混合菌菇脆,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,22.9,image.png,青盘喜龙果食品有限公司,20250714-610,image.png,150g,盒马APP,1752548792000,,,,,,,
recgCcjTFO,optRGTTmdU,中国,台州,浙江,,单,芭乐味,盒马云雾芭乐气泡果汁,自有品牌,酒水饮料,上海盒马物联网有限公司,HM-,HM,,,image.png,8.9,image.png,浙江八星保健食品有限公司,20250714-612,,1.25L,盒马APP,1752548792000,#小程序://盒马鲜生/EpJlbDgXKLZNLgD,,,,,,
recJ0pfUa9,optWHA5VnF,中国,杭州,浙江,,单,原味,盒马腰果仁,自有品牌,零食,,HM-,HM,,,image.png,59.9,image.png,,20250714-611,image.png,548g,盒马APP,1752548792000,,,,,,,
rec3s7YYjR,optjN91vfR,中国,南京,江苏,,单,,盒马多彩葡萄干,自有品牌,零食,,HM-,HM,,,image.png,39.9,image.png,,20250714-613,image.png,600g,盒马APP,1752548792000,,,,,,,
recsV8yyoc,optGpQ6he3,中国,杭州,浙江,,单,酸梅味,盒马匠心熬煮酸梅汤,自有品牌,酒水饮料,上海盒马物联网有限公司,HM-,HM,,,image.png,10.9,image.png,杭州乐源饮料有限公司,20250714-614,image.png,980ml,盒马APP,1752548792000,#小程序://盒马鲜生/F6dSesQpsuP2g6o,,,,,,
recF7r9Gma,optw6s7fgV,中国,青岛,山东,,单,,盒马缤纷水果脆,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,19.9,image.png,青岛喜龙果食品有限公司,20250714-615,image.png,80g,盒马APP,1752548792000,,,,,,,
recVx211sa,optBYCkPlj,中国,杭州,浙江,,单,茉莉花味,盒马馥香四窨茉莉花茶,自有品牌,酒水饮料,上海盒马物联网有限公司,HM-,HM,,,image.png,7.9,image.png,杭州统一企业有限公司,20250714-618,image.png,2L,盒马APP,1752548792000,#小程序://盒马鲜生/KYQkelu8YGB6LOm,,,,,,
recoMGcxvL,optpukz3JE,中国,烟台,山东,,单,西瓜味,盒马100%HPP大红西瓜汁,自有品牌,酒水饮料,上海盒马物联网有限公司,HM-,HM,,,image.png,19.9,image.png,烟台市蓬莱区亿鲜食品有限公司,20250714-623,,750ml,盒马APP,1752548792000,#小程序://盒马鲜生/0JjAxqvOGkwXZpi,,,,,,
rec5JLla1W,optLnxMEHb,中国,萍乡,江西,,单,松茸味,盒马有机鱼皮花生,自有品牌,零食,,HM-,HM,,,image.png,25.9,image.png,,20250714-624,image.png,388g,盒马APP,1752548792000,,,,,,,
recWEwYCvR,optIAEsOG8,中国,上饶,江西,,单,杨梅味,盒马NFC慈溪杨梅汁,自有品牌,酒水饮料,上海盒马物联网有限公司,HM-,HM,,,image.png,19.9,image.png,江西日远饮品集团有限公司,20250714-628,,750ml,盒马APP,1752548792000,#小程序://盒马鲜生/23eKS8uz2Dnpn8A,,,,,,
recTj6H5yk,optacRaSDJ,中国,杭州,浙江,16.9,单,蜂蜜味,盒马蜂蜜去衣核桃仁,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,19.9,image.png,杭州森宝食品有限公司,20250714-626,image.png,120g,盒马APP,1752548792000,,,,,,,
recPzrGuni,opt72H73aF,中国,聊城,山东,,单,原味,盒马红豆薏米水,自有品牌,酒水饮料,上海盒马物联网有限公司,HM-,HM,,,image.png,7.5,image.png,聊城好佳一生物乳业有限公司,20250714-633,image.png,900ml,盒马APP,1752548792000,,,,,,,
recNnjVkBn,opt6TXnvCM,,嘉兴,浙江,,单,原味,盒马原味猪肉脯,自有品牌,零食,浙江青莲食品股份有限公司,HM-,HM,,,image.png,19.9,image.png,浙江波拉波拉食品股份有限公司,20250714-636,image.png,238g,盒马APP,1752548792000,,,,,,,
recxBpL7u5,opt2hDTMdJ,中国,唐山,河北,,单,,盒马蒸香组合包,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,,16.9,image.png,唐山长利食品有限公司,20250714-634,image.png,270g,盒马APP,1752548792000,,,,,,,
recEBxcYrW,optoUPAkli,中国,佛山,广东,,单,椰子味,盒马鲜椰肉生榨厚椰汁,自有品牌,酒水饮料,上海盒马物联网有限公司,HM-,HM,,,image.png,9.9,image.png,广东绿岛椰谷食品有限公司,20250714-639,image.png,750g,盒马APP,1752548792000,,,,,,,
recUl8NMpK,optaXrw1cZ,中国,烟台,山东,,单,原味,盒马原味烤花生果,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,19.9,image.png,烟台市大成食品有限责任公司,20250714-638,image.png,508g,盒马APP,1752548792000,,,,,,,
recF9vD5HW,opt5uTL6nf,中国,常州,江苏,,单,,盒马抹茶布丁,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,12.9,image.png,江苏一鸣食品有限公司,20250714-683,image.png,100g*2,盒马APP,1752548792000,,,,,,,
recvWo7Tg0,opt7aCwCBw,中国,金华,浙江,,单,柠檬味,盒马鸭屎香柠檬茶,自有品牌,酒水饮料,上海盒马物联网有限公司,HM-,HM,,,image.png,9.9,image.png,金华市好源乳业有限公司,20250714-643,image.png,250ml,盒马APP,1752548792000,,image.png,6瓶/组,,,,
recimErDQU,opt8H9ifUz,中国,杭州,浙江,,单,原味,盒马夏威夷果仁,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,41.9,image.png,杭州森宝食品有限公司,20250714-642,image.png,185g,盒马APP,1752548792000,,,,,,,
recU8VOjJY,opt8QqXSAb,中国,杭州,浙江,,单,原味,盒马巴旦木仁,自有品牌,零食,,HM-,HM,,,image.png,59.9,image.png,,20250714-646,image.png,570g,盒马APP,1752548792000,,,,,,,
recWwtmR6u,opt9mwyV6j,中国,湖州,浙江,,单,,盒马金钻凤梨干,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,24.9,image.png,浙江味之源食品有限公司,20250714-647,image.png,128g,盒马APP,1752548792000,,,,,,,
rec8aSUKq5,optu82CpZt,中国,杭州,浙江,,单,原味,盒马南瓜籽仁,自有品牌,零食,,HM-,HM,,,image.png,39.9,image.png,,20250714-648,image.png,568g,盒马APP,1752548792000,,,,,,,
recU506dMj,optiqej7qH,中国,青岛,山东,,单,,盒马混合蔬菜脆,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,16.9,image.png,青岛喜龙果食品有限公司,20250714-649,image.png,150g,盒马APP,1752548792000,,,,,,,
recrN8wLgD,optJ17uqrC,中国,泰安,山东,17.9,单,乌龙茶味,盒马HPP冷翠白芽奇兰乌龙茶,自有品牌,酒水饮料,上海盒马物联网有限公司,HM-,HM,,,image.png,20.9,image.png,山东唯可鲜食品科技有限公司,20250714-653,,500ml,盒马APP,1752548792000,,image.png,4瓶/提,,,,
recp2Qo1wj,optE6NMl5h,中国,绍兴,浙江,,单,,盒马开口笑无花果,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,39.9,image.png,浙江佰宜农业科技有限公司,20250714-654,image.png,120g,盒马APP,1752548792000,,,,,,,
recCUhGJIR,opt1LIL8Ld,中国,台州,浙江,,单,苹果味,盒马云雾红心苹果气泡果汁,自有品牌,酒水饮料,上海盒马物联网有限公司,HM-,HM,,,image.png,8.9,image.png,浙江八星保健食品有限公司,20250714-657,,1.25L,盒马APP,1752548792000,,,,,,,
recMiPAzBu,optSG1wKit,中国,杭州,浙江,,单,原味,盒马有机东北红松籽仁,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,69.9,image.png,杭州森宝食品有限公司,20250714-659,image.png,180g,盒马APP,1752548792000,,,,,,,
rec3ZqQsky,optwVvrr9J,中国,杭州,浙江,19.9,单,,盒马鲜蒸秋月梨干,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,,24.9,image.png,杭州春园食品有限公司,20250714-663,image.png,156g,盒马APP,1752548792000,,,,,,,
recdxsMnb0,optjoTItyn,中国,湖州,浙江,,单,,盒马一大片火龙果干,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,22.9,image.png,浙江味之源食品有限公司,20250714-665,image.png,108g,盒马APP,1752548792000,,,,,,,
recMa56DQh,optzHiW8Fa,中国,杭州,浙江,239,单,原味,盒马手剥松子,自有品牌,零食,,HM-,HM,,,image.png,269,image.png,,20250714-667,image.png,460g,盒马APP,1752548792000,,,,,,,
rec7v1a0bG,opt7lLSsN9,中国,漳州,福建,40,单,,盒马MAX 日式梅饼,自有品牌,零食,,HM-,HM,,,image.png,45.8,image.png,,20250714-670,image.png,400g,盒马APP,1752548792000,,,,,背面不清楚,,
recV9ylHJ9,opt81n9QtD,中国,厦门,福建,,单,烤牛肉味,盒马鹰嘴豆,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,39.9,image.png,厦门良一食品有限公司,20250714-672,image.png,728g,盒马APP,1752548792000,,,,,,,
recvguwCMo,opt7lm6lm8,中国,杭州,浙江,49.9,单,,盒马MAX每日混合莓果,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,56.8,image.png,杭州春园食品有限公司,20250714-673,image.png,500g,盒马APP,1752548792000,,,,,,,
rec0OMzusn,optODsOek2,中国,济南,山东,49.8,单,,盒马MAX枣仁派,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,56.5,image.png,山东昊坤果业有限公司,20250714-674,image.png,1.3kg,盒马APP,1752548792000,,,,,,,
recZUtGNwV,optVHH8HI4,中国,绍兴,浙江,87,单,柠檬罗勒味,盒马MAX益生元夏威夷果仁,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,99,image.png,浙江佰宜农业科技有限公司,20250714-678,image.png,600g,盒马APP,1752548792000,,,,,,,
rec617GVLK,opt4xG4dNQ,中国,厦门,福建,49.8,单,咸味,盒马MAX 香酥黑豆,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,56.5,image.png,厦门良一食品有限公司,20250714-679,image.png,1.008kg,盒马APP,1752548792000,,,,,,,
recVlTUOhs,optsDCGJAZ,中国,绍兴,浙江,87,单,熔岩黑巧味,盒马MAX 熔岩黑巧夏威夷果仁,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,99,image.png,浙江佰宜农业科技有限公司,20250714-684,image.png,500g,盒马APP,1752548792000,,,,,,,
recFWP7mzW,optGzTAgAC,中国,青岛,山东,39.8,单,,盒马MAX 菠萝蜜脆,自有品牌,零食,北京德万奥印贸易有限公司,HM-,HM,,,image.png,45,image.png,青岛喜龙果食品有限公司,20250714-686,image.png,300g,盒马APP,1752548792000,,,,,,,
recVjeXtGs,optjAwUxGj,中国,合肥,安徽,,单,酸辣味,盒马去骨柠檬凤爪,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,24.9,image.png, 巢湖市亿弘食品有限公司,20250714-694,image.png,168g,盒马APP,1752548792000,,,,,,,
recxX1bFID,optz3lMw5a,中国,漳州,福建,59.9,单,,盒马MAX 爆浆梅夹葡萄,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,68,image.png,福建省诏安福益食品有限公司,20250714-693,image.png,508g,盒马APP,1752548792000,,,,,,,
recRl4GNxO,optxHoJFGG,中国,滨州,山东,32.8,单,,盒马MAX 益生元流心椰奶山楂,自有品牌,零食,上海盘马物联网有限公司,HM-,HM,,,image.png,37,image.png,山东滨州健源食品有限公司,20250714-695,image.png,520g,盒马APP,1752548792000,,,,,,,
recMfyQwLv,optmqcGUK2,中国,常州,江苏,,单,,盒马巧克力布丁,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,12.9,image.png,江苏一鸣食品有限公司,20250714-700,image.png,100g*2,盒马APP,1752548792000,,,,,,,
recLoAeegV,optHVNocjm,中国,绍兴,浙江,70,混,黑胡椒风味+蒜香风味,盒马MAX 调味开心果,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,,79.9,image.png, 浙江佰宜农业科技有限公司,20250714-696,image.png,500g,盒马APP,1752548792000,,,,,,,
reclCfBK96,opt3UAUwUx,中国,萍乡,江西,88,单,蟹黄味,盒马MAX 蟹黄味夏威夷果仁,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,100,image.png,,20250714-697,image.png,500g,盒马APP,1752548792000,,,,,,,
recQpeGxMo,opttqjQdh8,中国,青岛,山东,45.8,单,,盒马MAX 冻干无花果,自有品牌,零食,北京德万奥印贸易有限公司,HM-,HM,,,image.png,52,image.png,青岛喜龙果食品有限公司,20250714-701,image.png,200g,盒马APP,1752548792000,,,,,,,
rec4XbrBH3,optIg0j7o3,中国,长沙,湖南,,单,盐焗味,盒马鹌鹑蛋,自有品牌,零食,上海盒马物联网有限公司,HM-,HM,,,image.png,15.9,image.png,湖南湖湘贡食品有限公司,20250714-708,image.png,192g,盒马APP,1752548792000,,,,,,,
reccaok290,opt1z2yiMz,中国,青岛,山东,68.8,单,,盒马MAX 甜豌豆脆,自有品牌,零食,北京德万奥印贸易有限公司,HM-,HM,,,image.png,78,image.png,青岛喜龙果食品有限公司,20250714-705,image.png,400g,盒马APP,1752548792000,,,,,,,
